acc:0.2694099378881988,best_acc:0
acc:0.32608695652173914,best_acc:0.2694099378881988
acc:0.26475155279503104,best_acc:0.32608695652173914
acc:0.2329192546583851,best_acc:0.32608695652173914
acc:0.20652173913043478,best_acc:0.32608695652173914
acc:0.16770186335403728,best_acc:0.32608695652173914
acc:0.2639751552795031,best_acc:0.32608695652173914
acc:0.2826086956521739,best_acc:0.32608695652173914
acc:0.2329192546583851,best_acc:0.32608695652173914
acc:0.2608695652173913,best_acc:0.32608695652173914
acc:0.3027950310559006,best_acc:0.32608695652173914
acc:0.32298136645962733,best_acc:0.32608695652173914
acc:0.37111801242236025,best_acc:0.32608695652173914
acc:0.3967391304347826,best_acc:0.37111801242236025
acc:0.4169254658385093,best_acc:0.3967391304347826
acc:0.3944099378881988,best_acc:0.4169254658385093
acc:0.40527950310559,best_acc:0.4169254658385093
acc:0.4130434782608695,best_acc:0.4169254658385093
acc:0.4262422360248447,best_acc:0.4169254658385093
acc:0.4557453416149068,best_acc:0.4262422360248447
acc:0.44332298136645965,best_acc:0.4557453416149068
acc:0.47282608695652173,best_acc:0.4557453416149068
acc:0.4860248447204969,best_acc:0.47282608695652173
acc:0.47593167701863354,best_acc:0.4860248447204969
acc:0.4666149068322981,best_acc:0.4860248447204969
acc:0.4611801242236025,best_acc:0.4860248447204969
acc:0.4604037267080745,best_acc:0.4860248447204969
acc:0.4580745341614907,best_acc:0.4860248447204969
acc:0.4557453416149069,best_acc:0.4860248447204969
acc:0.4604037267080745,best_acc:0.4860248447204969
acc:0.4588509316770186,best_acc:0.4860248447204969
acc:0.45108695652173914,best_acc:0.4860248447204969
acc:0.44798136645962733,best_acc:0.4860248447204969
acc:0.4503105590062112,best_acc:0.4860248447204969
acc:0.4565217391304348,best_acc:0.4860248447204969
acc:0.46195652173913043,best_acc:0.4860248447204969
acc:0.46506211180124224,best_acc:0.4860248447204969
acc:0.46350931677018636,best_acc:0.4860248447204969
acc:0.4604037267080745,best_acc:0.4860248447204969
acc:0.45729813664596275,best_acc:0.4860248447204969
acc:0.45341614906832295,best_acc:0.4860248447204969
acc:0.4541925465838509,best_acc:0.4860248447204969
acc:0.4503105590062112,best_acc:0.4860248447204969
acc:0.4549689440993789,best_acc:0.4860248447204969
acc:0.45729813664596275,best_acc:0.4860248447204969
acc:0.46350931677018636,best_acc:0.4860248447204969
acc:0.4658385093167702,best_acc:0.4860248447204969
acc:0.4627329192546584,best_acc:0.4860248447204969
acc:0.46739130434782605,best_acc:0.4860248447204969
acc:0.46816770186335405,best_acc:0.4860248447204969
acc:0.46816770186335405,best_acc:0.4860248447204969
acc:0.4673913043478261,best_acc:0.4860248447204969
acc:0.46273291925465837,best_acc:0.4860248447204969
acc:0.4611801242236025,best_acc:0.4860248447204969
acc:0.45962732919254656,best_acc:0.4860248447204969
acc:0.4588509316770186,best_acc:0.4860248447204969
acc:0.46506211180124224,best_acc:0.4860248447204969
acc:0.4666149068322981,best_acc:0.4860248447204969
acc:0.4658385093167702,best_acc:0.4860248447204969
acc:0.468944099378882,best_acc:0.4860248447204969
acc:0.47127329192546585,best_acc:0.4860248447204969
acc:0.47360248447204967,best_acc:0.4860248447204969
acc:0.47282608695652173,best_acc:0.4860248447204969
acc:0.46972049689441,best_acc:0.4860248447204969
acc:0.46972049689441,best_acc:0.4860248447204969
acc:0.46972049689441,best_acc:0.4860248447204969
acc:0.4720496894409938,best_acc:0.4860248447204969
acc:0.47127329192546585,best_acc:0.4860248447204969
acc:0.4743788819875776,best_acc:0.4860248447204969
acc:0.4743788819875776,best_acc:0.4860248447204969
acc:0.47593167701863354,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.47282608695652173,best_acc:0.4860248447204969
acc:0.4720496894409938,best_acc:0.4860248447204969
acc:0.4720496894409938,best_acc:0.4860248447204969
acc:0.47127329192546585,best_acc:0.4860248447204969
acc:0.47360248447204967,best_acc:0.4860248447204969
acc:0.47515527950310554,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4743788819875776,best_acc:0.4860248447204969
acc:0.4743788819875776,best_acc:0.4860248447204969
acc:0.4743788819875776,best_acc:0.4860248447204969
acc:0.47437888198757766,best_acc:0.4860248447204969
acc:0.47437888198757766,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.47437888198757766,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
acc:0.4751552795031056,best_acc:0.4860248447204969
TEST:  acc:0.45341614906832295
