acc:0.36404494382022473,best_acc:0
acc:0.4258426966292135,best_acc:0.36404494382022473
acc:0.48089887640449436,best_acc:0.4258426966292135
acc:0.35280898876404493,best_acc:0.48089887640449436
acc:0.251685393258427,best_acc:0.48089887640449436
acc:0.2820224719101123,best_acc:0.48089887640449436
acc:0.3415730337078652,best_acc:0.48089887640449436
acc:0.38426966292134834,best_acc:0.48089887640449436
acc:0.4202247191011236,best_acc:0.48089887640449436
acc:0.4449438202247191,best_acc:0.48089887640449436
acc:0.501123595505618,best_acc:0.48089887640449436
acc:0.5449438202247191,best_acc:0.501123595505618
acc:0.5887640449438203,best_acc:0.5449438202247191
acc:0.6078651685393258,best_acc:0.5887640449438203
acc:0.6235955056179776,best_acc:0.6078651685393258
acc:0.649438202247191,best_acc:0.6235955056179776
acc:0.6595505617977528,best_acc:0.649438202247191
acc:0.6719101123595506,best_acc:0.6595505617977528
acc:0.6786516853932585,best_acc:0.6719101123595506
acc:0.698876404494382,best_acc:0.6786516853932585
acc:0.7044943820224718,best_acc:0.698876404494382
acc:0.7202247191011235,best_acc:0.7044943820224718
acc:0.7235955056179775,best_acc:0.7202247191011235
acc:0.7280898876404495,best_acc:0.7235955056179775
acc:0.7348314606741573,best_acc:0.7280898876404495
acc:0.7404494382022472,best_acc:0.7348314606741573
acc:0.7337078651685394,best_acc:0.7404494382022472
acc:0.7382022471910112,best_acc:0.7404494382022472
acc:0.7359550561797753,best_acc:0.7404494382022472
acc:0.7382022471910112,best_acc:0.7404494382022472
acc:0.7415730337078652,best_acc:0.7404494382022472
acc:0.7483146067415731,best_acc:0.7415730337078652
acc:0.7483146067415731,best_acc:0.7483146067415731
acc:0.7483146067415731,best_acc:0.7483146067415731
acc:0.749438202247191,best_acc:0.7483146067415731
acc:0.7449438202247192,best_acc:0.749438202247191
acc:0.7438202247191011,best_acc:0.749438202247191
acc:0.744943820224719,best_acc:0.749438202247191
acc:0.748314606741573,best_acc:0.749438202247191
acc:0.7460674157303371,best_acc:0.749438202247191
acc:0.7438202247191011,best_acc:0.749438202247191
acc:0.749438202247191,best_acc:0.749438202247191
acc:0.7528089887640449,best_acc:0.749438202247191
acc:0.750561797752809,best_acc:0.7528089887640449
acc:0.750561797752809,best_acc:0.7528089887640449
acc:0.7528089887640449,best_acc:0.7528089887640449
acc:0.751685393258427,best_acc:0.7528089887640449
acc:0.752808988764045,best_acc:0.7528089887640449
acc:0.752808988764045,best_acc:0.752808988764045
acc:0.751685393258427,best_acc:0.752808988764045
acc:0.7550561797752808,best_acc:0.752808988764045
acc:0.756179775280899,best_acc:0.7550561797752808
acc:0.7561797752808989,best_acc:0.756179775280899
acc:0.7640449438202247,best_acc:0.756179775280899
acc:0.7595505617977528,best_acc:0.7640449438202247
acc:0.7595505617977528,best_acc:0.7640449438202247
acc:0.7573033707865169,best_acc:0.7640449438202247
acc:0.7550561797752808,best_acc:0.7640449438202247
acc:0.7550561797752808,best_acc:0.7640449438202247
acc:0.7561797752808989,best_acc:0.7640449438202247
acc:0.7606741573033708,best_acc:0.7640449438202247
acc:0.7662921348314606,best_acc:0.7640449438202247
acc:0.7674157303370787,best_acc:0.7662921348314606
acc:0.7707865168539325,best_acc:0.7674157303370787
acc:0.7696629213483146,best_acc:0.7707865168539325
acc:0.7696629213483146,best_acc:0.7707865168539325
acc:0.7696629213483146,best_acc:0.7707865168539325
acc:0.7662921348314606,best_acc:0.7707865168539325
acc:0.7685393258426967,best_acc:0.7707865168539325
acc:0.7662921348314606,best_acc:0.7707865168539325
acc:0.7629213483146067,best_acc:0.7707865168539325
acc:0.7629213483146067,best_acc:0.7707865168539325
acc:0.7629213483146067,best_acc:0.7707865168539325
acc:0.7640449438202247,best_acc:0.7707865168539325
acc:0.7617977528089888,best_acc:0.7707865168539325
acc:0.7651685393258427,best_acc:0.7707865168539325
acc:0.7651685393258427,best_acc:0.7707865168539325
acc:0.7707865168539326,best_acc:0.7707865168539325
acc:0.7730337078651686,best_acc:0.7707865168539326
acc:0.7674157303370787,best_acc:0.7730337078651686
acc:0.7696629213483146,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7730337078651686,best_acc:0.7730337078651686
acc:0.7730337078651686,best_acc:0.7730337078651686
acc:0.7707865168539325,best_acc:0.7730337078651686
acc:0.7719101123595505,best_acc:0.7730337078651686
acc:0.7719101123595505,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7707865168539326,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7696629213483146,best_acc:0.7730337078651686
acc:0.7696629213483146,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
acc:0.7685393258426967,best_acc:0.7730337078651686
TEST:  acc:0.7033707865168539
