acc:0.40224719101123596,best_acc:0
acc:0.44831460674157303,best_acc:0.40224719101123596
acc:0.4202247191011236,best_acc:0.44831460674157303
acc:0.3449438202247191,best_acc:0.44831460674157303
acc:0.3213483146067416,best_acc:0.44831460674157303
acc:0.3213483146067416,best_acc:0.44831460674157303
acc:0.3213483146067416,best_acc:0.44831460674157303
acc:0.298876404494382,best_acc:0.44831460674157303
acc:0.25842696629213485,best_acc:0.44831460674157303
acc:0.25842696629213485,best_acc:0.44831460674157303
acc:0.22359550561797753,best_acc:0.44831460674157303
acc:0.22359550561797753,best_acc:0.44831460674157303
acc:0.22359550561797753,best_acc:0.44831460674157303
acc:0.22359550561797753,best_acc:0.44831460674157303
acc:0.22584269662921347,best_acc:0.44831460674157303
acc:0.2741573033707865,best_acc:0.44831460674157303
acc:0.32247191011235954,best_acc:0.44831460674157303
acc:0.32247191011235954,best_acc:0.44831460674157303
acc:0.3921348314606742,best_acc:0.44831460674157303
acc:0.4820224719101124,best_acc:0.44831460674157303
acc:0.5213483146067416,best_acc:0.4820224719101124
acc:0.5685393258426966,best_acc:0.5213483146067416
acc:0.5910112359550561,best_acc:0.5685393258426966
acc:0.6112359550561798,best_acc:0.5910112359550561
acc:0.6101123595505618,best_acc:0.6112359550561798
acc:0.6213483146067416,best_acc:0.6112359550561798
acc:0.6269662921348315,best_acc:0.6213483146067416
acc:0.6404494382022472,best_acc:0.6269662921348315
acc:0.648314606741573,best_acc:0.6404494382022472
acc:0.6438202247191012,best_acc:0.648314606741573
acc:0.6415730337078651,best_acc:0.648314606741573
acc:0.6438202247191012,best_acc:0.648314606741573
acc:0.6415730337078651,best_acc:0.648314606741573
acc:0.6393258426966293,best_acc:0.648314606741573
acc:0.6382022471910113,best_acc:0.648314606741573
acc:0.6426966292134831,best_acc:0.648314606741573
acc:0.6393258426966293,best_acc:0.648314606741573
acc:0.6393258426966293,best_acc:0.648314606741573
acc:0.6359550561797753,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6269662921348315,best_acc:0.648314606741573
acc:0.6269662921348315,best_acc:0.648314606741573
acc:0.6269662921348315,best_acc:0.648314606741573
acc:0.6280898876404495,best_acc:0.648314606741573
acc:0.6269662921348315,best_acc:0.648314606741573
acc:0.6258426966292134,best_acc:0.648314606741573
acc:0.6292134831460674,best_acc:0.648314606741573
acc:0.6303370786516854,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6348314606741573,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6348314606741573,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6337078651685393,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6325842696629214,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6292134831460674,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6292134831460674,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6303370786516853,best_acc:0.648314606741573
acc:0.6303370786516854,best_acc:0.648314606741573
acc:0.6303370786516854,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6314606741573034,best_acc:0.648314606741573
acc:0.6303370786516854,best_acc:0.648314606741573
acc:0.6280898876404495,best_acc:0.648314606741573
acc:0.6269662921348315,best_acc:0.648314606741573
acc:0.6235955056179775,best_acc:0.648314606741573
acc:0.6224719101123595,best_acc:0.648314606741573
acc:0.6224719101123595,best_acc:0.648314606741573
acc:0.6224719101123595,best_acc:0.648314606741573
acc:0.6235955056179775,best_acc:0.648314606741573
acc:0.6269662921348316,best_acc:0.648314606741573
acc:0.6269662921348316,best_acc:0.648314606741573
acc:0.6269662921348316,best_acc:0.648314606741573
acc:0.6247191011235955,best_acc:0.648314606741573
acc:0.6247191011235955,best_acc:0.648314606741573
acc:0.6247191011235955,best_acc:0.648314606741573
TEST:  acc:0.6078651685393258
