acc:0.2545662100456621,best_acc:0
acc:0.29452054794520544,best_acc:0.2545662100456621
acc:0.28767123287671237,best_acc:0.29452054794520544
acc:0.2888127853881278,best_acc:0.29452054794520544
acc:0.2819634703196347,best_acc:0.29452054794520544
acc:0.2819634703196347,best_acc:0.29452054794520544
acc:0.2990867579908676,best_acc:0.29452054794520544
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.2990867579908676,best_acc:0.2990867579908676
acc:0.3002283105022831,best_acc:0.2990867579908676
acc:0.2899543378995434,best_acc:0.3002283105022831
acc:0.2899543378995434,best_acc:0.3002283105022831
acc:0.2899543378995434,best_acc:0.3002283105022831
acc:0.2899543378995434,best_acc:0.3002283105022831
acc:0.2899543378995434,best_acc:0.3002283105022831
acc:0.29337899543379,best_acc:0.3002283105022831
acc:0.29337899543379,best_acc:0.3002283105022831
acc:0.29337899543379,best_acc:0.3002283105022831
acc:0.29337899543379,best_acc:0.3002283105022831
acc:0.3287671232876712,best_acc:0.3002283105022831
acc:0.3618721461187214,best_acc:0.3287671232876712
acc:0.40410958904109584,best_acc:0.3618721461187214
acc:0.40410958904109584,best_acc:0.40410958904109584
acc:0.4280821917808219,best_acc:0.40410958904109584
acc:0.4280821917808219,best_acc:0.4280821917808219
acc:0.43493150684931503,best_acc:0.4280821917808219
acc:0.4406392694063927,best_acc:0.43493150684931503
acc:0.45319634703196343,best_acc:0.4406392694063927
acc:0.4657534246575342,best_acc:0.45319634703196343
acc:0.48059360730593603,best_acc:0.4657534246575342
acc:0.502283105022831,best_acc:0.48059360730593603
acc:0.5068493150684932,best_acc:0.502283105022831
acc:0.5171232876712328,best_acc:0.5068493150684932
acc:0.5251141552511416,best_acc:0.5171232876712328
acc:0.5445205479452055,best_acc:0.5251141552511416
acc:0.5570776255707763,best_acc:0.5445205479452055
acc:0.5605022831050228,best_acc:0.5570776255707763
acc:0.565068493150685,best_acc:0.5605022831050228
acc:0.5639269406392694,best_acc:0.565068493150685
acc:0.5616438356164384,best_acc:0.565068493150685
acc:0.5593607305936072,best_acc:0.565068493150685
acc:0.5547945205479452,best_acc:0.565068493150685
acc:0.5582191780821918,best_acc:0.565068493150685
acc:0.565068493150685,best_acc:0.565068493150685
acc:0.5662100456621004,best_acc:0.565068493150685
acc:0.5696347031963471,best_acc:0.5662100456621004
acc:0.5696347031963471,best_acc:0.5696347031963471
acc:0.567351598173516,best_acc:0.5696347031963471
acc:0.5650684931506849,best_acc:0.5696347031963471
acc:0.565068493150685,best_acc:0.5696347031963471
acc:0.565068493150685,best_acc:0.5696347031963471
acc:0.565068493150685,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5662100456621004,best_acc:0.5696347031963471
acc:0.565068493150685,best_acc:0.5696347031963471
acc:0.5616438356164384,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.5605022831050228,best_acc:0.5696347031963471
acc:0.5605022831050228,best_acc:0.5696347031963471
acc:0.5559360730593608,best_acc:0.5696347031963471
acc:0.5582191780821918,best_acc:0.5696347031963471
acc:0.5593607305936072,best_acc:0.5696347031963471
acc:0.5582191780821918,best_acc:0.5696347031963471
acc:0.5582191780821918,best_acc:0.5696347031963471
acc:0.5570776255707763,best_acc:0.5696347031963471
acc:0.5582191780821918,best_acc:0.5696347031963471
acc:0.5593607305936072,best_acc:0.5696347031963471
acc:0.5605022831050228,best_acc:0.5696347031963471
acc:0.5593607305936074,best_acc:0.5696347031963471
acc:0.5605022831050228,best_acc:0.5696347031963471
acc:0.5605022831050228,best_acc:0.5696347031963471
acc:0.5616438356164384,best_acc:0.5696347031963471
acc:0.5616438356164384,best_acc:0.5696347031963471
acc:0.5616438356164384,best_acc:0.5696347031963471
acc:0.5616438356164384,best_acc:0.5696347031963471
acc:0.5639269406392695,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5639269406392695,best_acc:0.5696347031963471
acc:0.567351598173516,best_acc:0.5696347031963471
acc:0.567351598173516,best_acc:0.5696347031963471
acc:0.5662100456621004,best_acc:0.5696347031963471
acc:0.5650684931506849,best_acc:0.5696347031963471
acc:0.565068493150685,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.5639269406392694,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
acc:0.562785388127854,best_acc:0.5696347031963471
TEST:  acc:0.5764840182648402
