acc:0.273972602739726,best_acc:0
acc:0.3093607305936073,best_acc:0.273972602739726
acc:0.295662100456621,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3070776255707762,best_acc:0.3093607305936073
acc:0.3070776255707762,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.2910958904109589,best_acc:0.3093607305936073
acc:0.3013698630136986,best_acc:0.3093607305936073
acc:0.3207762557077626,best_acc:0.3093607305936073
acc:0.3207762557077626,best_acc:0.3207762557077626
acc:0.3470319634703196,best_acc:0.3207762557077626
acc:0.3470319634703196,best_acc:0.3470319634703196
acc:0.3595890410958904,best_acc:0.3470319634703196
acc:0.3595890410958904,best_acc:0.3595890410958904
acc:0.38926940639269403,best_acc:0.3595890410958904
acc:0.38926940639269403,best_acc:0.38926940639269403
acc:0.4052511415525114,best_acc:0.38926940639269403
acc:0.4143835616438356,best_acc:0.4052511415525114
acc:0.41666666666666663,best_acc:0.4143835616438356
acc:0.4269406392694064,best_acc:0.41666666666666663
acc:0.4394977168949772,best_acc:0.4269406392694064
acc:0.4372146118721461,best_acc:0.4394977168949772
acc:0.4452054794520548,best_acc:0.4394977168949772
acc:0.46232876712328763,best_acc:0.4452054794520548
acc:0.4737442922374429,best_acc:0.46232876712328763
acc:0.4851598173515982,best_acc:0.4737442922374429
acc:0.4908675799086758,best_acc:0.4851598173515982
acc:0.5034246575342466,best_acc:0.4908675799086758
acc:0.5057077625570776,best_acc:0.5034246575342466
acc:0.5114155251141552,best_acc:0.5057077625570776
acc:0.519406392694064,best_acc:0.5114155251141552
acc:0.521689497716895,best_acc:0.519406392694064
acc:0.5205479452054794,best_acc:0.521689497716895
acc:0.523972602739726,best_acc:0.521689497716895
acc:0.5342465753424657,best_acc:0.523972602739726
acc:0.5342465753424657,best_acc:0.5342465753424657
acc:0.5399543378995434,best_acc:0.5342465753424657
acc:0.5353881278538812,best_acc:0.5399543378995434
acc:0.5388127853881278,best_acc:0.5399543378995434
acc:0.5410958904109588,best_acc:0.5399543378995434
acc:0.5422374429223744,best_acc:0.5410958904109588
acc:0.5422374429223744,best_acc:0.5422374429223744
acc:0.5445205479452055,best_acc:0.5422374429223744
acc:0.5502283105022832,best_acc:0.5445205479452055
acc:0.5513698630136987,best_acc:0.5502283105022832
acc:0.5490867579908676,best_acc:0.5513698630136987
acc:0.5525114155251142,best_acc:0.5513698630136987
acc:0.5547945205479452,best_acc:0.5525114155251142
acc:0.5593607305936074,best_acc:0.5547945205479452
acc:0.5593607305936074,best_acc:0.5593607305936074
acc:0.5616438356164384,best_acc:0.5593607305936074
acc:0.562785388127854,best_acc:0.5616438356164384
acc:0.5639269406392694,best_acc:0.562785388127854
acc:0.5650684931506849,best_acc:0.5639269406392694
acc:0.567351598173516,best_acc:0.5650684931506849
acc:0.5684931506849316,best_acc:0.567351598173516
acc:0.571917808219178,best_acc:0.5684931506849316
acc:0.571917808219178,best_acc:0.571917808219178
acc:0.569634703196347,best_acc:0.571917808219178
acc:0.569634703196347,best_acc:0.571917808219178
acc:0.5684931506849316,best_acc:0.571917808219178
acc:0.5650684931506849,best_acc:0.571917808219178
acc:0.5639269406392694,best_acc:0.571917808219178
acc:0.5662100456621004,best_acc:0.571917808219178
acc:0.5684931506849316,best_acc:0.571917808219178
acc:0.5696347031963471,best_acc:0.571917808219178
acc:0.5730593607305936,best_acc:0.571917808219178
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.571917808219178,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5730593607305936,best_acc:0.5730593607305936
acc:0.5753424657534246,best_acc:0.5730593607305936
acc:0.5753424657534246,best_acc:0.5753424657534246
acc:0.5742009132420092,best_acc:0.5753424657534246
TEST:  acc:0.5821917808219178
