acc:0.41348314606741576,best_acc:0
acc:0.4370786516853933,best_acc:0.41348314606741576
acc:0.46853932584269664,best_acc:0.4370786516853933
acc:0.37303370786516854,best_acc:0.46853932584269664
acc:0.37303370786516854,best_acc:0.46853932584269664
acc:0.3292134831460674,best_acc:0.46853932584269664
acc:0.26179775280898876,best_acc:0.46853932584269664
acc:0.27303370786516856,best_acc:0.46853932584269664
acc:0.32247191011235954,best_acc:0.46853932584269664
acc:0.3921348314606742,best_acc:0.46853932584269664
acc:0.5011235955056179,best_acc:0.46853932584269664
acc:0.5101123595505618,best_acc:0.5011235955056179
acc:0.547191011235955,best_acc:0.5101123595505618
acc:0.5629213483146067,best_acc:0.547191011235955
acc:0.5752808988764044,best_acc:0.5629213483146067
acc:0.5842696629213483,best_acc:0.5752808988764044
acc:0.5887640449438203,best_acc:0.5842696629213483
acc:0.5955056179775281,best_acc:0.5887640449438203
acc:0.601123595505618,best_acc:0.5955056179775281
acc:0.6056179775280899,best_acc:0.601123595505618
acc:0.6067415730337078,best_acc:0.6056179775280899
acc:0.598876404494382,best_acc:0.6067415730337078
acc:0.601123595505618,best_acc:0.6067415730337078
acc:0.6033707865168539,best_acc:0.6067415730337078
acc:0.6033707865168539,best_acc:0.6067415730337078
acc:0.6101123595505618,best_acc:0.6067415730337078
acc:0.6101123595505618,best_acc:0.6101123595505618
acc:0.6146067415730336,best_acc:0.6101123595505618
acc:0.6146067415730336,best_acc:0.6146067415730336
acc:0.6168539325842697,best_acc:0.6146067415730336
acc:0.6146067415730336,best_acc:0.6168539325842697
acc:0.6179775280898876,best_acc:0.6168539325842697
acc:0.6168539325842697,best_acc:0.6179775280898876
acc:0.6179775280898876,best_acc:0.6179775280898876
acc:0.6157303370786517,best_acc:0.6179775280898876
acc:0.6123595505617978,best_acc:0.6179775280898876
acc:0.6146067415730337,best_acc:0.6179775280898876
acc:0.6134831460674157,best_acc:0.6179775280898876
acc:0.6146067415730336,best_acc:0.6179775280898876
acc:0.6168539325842697,best_acc:0.6179775280898876
acc:0.6179775280898876,best_acc:0.6179775280898876
acc:0.6191011235955056,best_acc:0.6179775280898876
acc:0.6168539325842697,best_acc:0.6191011235955056
acc:0.6179775280898876,best_acc:0.6191011235955056
acc:0.6191011235955056,best_acc:0.6191011235955056
acc:0.6191011235955056,best_acc:0.6191011235955056
acc:0.6168539325842697,best_acc:0.6191011235955056
acc:0.6146067415730336,best_acc:0.6191011235955056
acc:0.6123595505617978,best_acc:0.6191011235955056
acc:0.6123595505617978,best_acc:0.6191011235955056
acc:0.6202247191011236,best_acc:0.6191011235955056
acc:0.6224719101123596,best_acc:0.6202247191011236
acc:0.6280898876404495,best_acc:0.6224719101123596
acc:0.6269662921348316,best_acc:0.6280898876404495
acc:0.6235955056179775,best_acc:0.6280898876404495
acc:0.6258426966292134,best_acc:0.6280898876404495
acc:0.6235955056179775,best_acc:0.6280898876404495
acc:0.6235955056179776,best_acc:0.6280898876404495
acc:0.6235955056179776,best_acc:0.6280898876404495
acc:0.6224719101123595,best_acc:0.6280898876404495
acc:0.6247191011235955,best_acc:0.6280898876404495
acc:0.6280898876404495,best_acc:0.6280898876404495
acc:0.6280898876404495,best_acc:0.6280898876404495
acc:0.6224719101123595,best_acc:0.6280898876404495
acc:0.6213483146067416,best_acc:0.6280898876404495
acc:0.6213483146067416,best_acc:0.6280898876404495
acc:0.6235955056179775,best_acc:0.6280898876404495
acc:0.6235955056179775,best_acc:0.6280898876404495
acc:0.6213483146067416,best_acc:0.6280898876404495
acc:0.6213483146067416,best_acc:0.6280898876404495
acc:0.6258426966292134,best_acc:0.6280898876404495
acc:0.6224719101123596,best_acc:0.6280898876404495
acc:0.6258426966292134,best_acc:0.6280898876404495
acc:0.6280898876404495,best_acc:0.6280898876404495
acc:0.6303370786516853,best_acc:0.6280898876404495
acc:0.6292134831460674,best_acc:0.6303370786516853
acc:0.6292134831460674,best_acc:0.6303370786516853
acc:0.6280898876404495,best_acc:0.6303370786516853
acc:0.6280898876404495,best_acc:0.6303370786516853
acc:0.6280898876404495,best_acc:0.6303370786516853
acc:0.6280898876404495,best_acc:0.6303370786516853
acc:0.6303370786516854,best_acc:0.6303370786516853
acc:0.6314606741573034,best_acc:0.6303370786516854
acc:0.6325842696629214,best_acc:0.6314606741573034
acc:0.6314606741573034,best_acc:0.6325842696629214
acc:0.6337078651685393,best_acc:0.6325842696629214
acc:0.6325842696629214,best_acc:0.6337078651685393
acc:0.6314606741573034,best_acc:0.6337078651685393
acc:0.6314606741573034,best_acc:0.6337078651685393
acc:0.6314606741573034,best_acc:0.6337078651685393
acc:0.6303370786516854,best_acc:0.6337078651685393
acc:0.6348314606741573,best_acc:0.6337078651685393
acc:0.6337078651685393,best_acc:0.6348314606741573
acc:0.6337078651685393,best_acc:0.6348314606741573
acc:0.6359550561797753,best_acc:0.6348314606741573
acc:0.6348314606741573,best_acc:0.6359550561797753
acc:0.6348314606741573,best_acc:0.6359550561797753
acc:0.6348314606741573,best_acc:0.6359550561797753
acc:0.6348314606741573,best_acc:0.6359550561797753
acc:0.6348314606741573,best_acc:0.6359550561797753
TEST:  acc:0.5831460674157304
