acc:0.34627329192546585,best_acc:0
acc:0.38742236024844723,best_acc:0.34627329192546585
acc:0.4161490683229814,best_acc:0.38742236024844723
acc:0.43788819875776397,best_acc:0.4161490683229814
acc:0.514751552795031,best_acc:0.43788819875776397
acc:0.5535714285714286,best_acc:0.514751552795031
acc:0.5659937888198758,best_acc:0.5535714285714286
acc:0.5652173913043479,best_acc:0.5659937888198758
acc:0.5822981366459627,best_acc:0.5659937888198758
acc:0.5970496894409938,best_acc:0.5822981366459627
acc:0.6032608695652173,best_acc:0.5970496894409938
acc:0.610248447204969,best_acc:0.6032608695652173
acc:0.625,best_acc:0.610248447204969
acc:0.6366459627329193,best_acc:0.625
acc:0.6350931677018634,best_acc:0.6366459627329193
acc:0.6312111801242235,best_acc:0.6366459627329193
acc:0.6304347826086956,best_acc:0.6366459627329193
acc:0.640527950310559,best_acc:0.6366459627329193
acc:0.6374223602484472,best_acc:0.640527950310559
acc:0.6374223602484472,best_acc:0.640527950310559
acc:0.6374223602484472,best_acc:0.640527950310559
acc:0.6428571428571428,best_acc:0.640527950310559
acc:0.6451863354037267,best_acc:0.6428571428571428
acc:0.6374223602484472,best_acc:0.6451863354037267
acc:0.6381987577639752,best_acc:0.6451863354037267
acc:0.639751552795031,best_acc:0.6451863354037267
acc:0.6482919254658386,best_acc:0.6451863354037267
acc:0.6482919254658386,best_acc:0.6482919254658386
acc:0.6444099378881987,best_acc:0.6482919254658386
acc:0.6490683229813665,best_acc:0.6482919254658386
acc:0.6420807453416149,best_acc:0.6490683229813665
acc:0.6381987577639752,best_acc:0.6490683229813665
acc:0.639751552795031,best_acc:0.6490683229813665
acc:0.6374223602484472,best_acc:0.6490683229813665
acc:0.6420807453416149,best_acc:0.6490683229813665
acc:0.6420807453416149,best_acc:0.6490683229813665
acc:0.6420807453416149,best_acc:0.6490683229813665
acc:0.639751552795031,best_acc:0.6490683229813665
acc:0.6482919254658386,best_acc:0.6490683229813665
acc:0.6482919254658386,best_acc:0.6490683229813665
acc:0.6490683229813665,best_acc:0.6490683229813665
acc:0.6498447204968945,best_acc:0.6490683229813665
acc:0.6428571428571428,best_acc:0.6498447204968945
acc:0.6389751552795031,best_acc:0.6498447204968945
acc:0.6413043478260869,best_acc:0.6498447204968945
acc:0.6428571428571428,best_acc:0.6498447204968945
acc:0.6537267080745341,best_acc:0.6498447204968945
acc:0.6607142857142857,best_acc:0.6537267080745341
acc:0.6607142857142857,best_acc:0.6607142857142857
acc:0.657608695652174,best_acc:0.6607142857142857
acc:0.6591614906832298,best_acc:0.6607142857142857
acc:0.6529503105590062,best_acc:0.6607142857142857
acc:0.6506211180124224,best_acc:0.6607142857142857
acc:0.6482919254658385,best_acc:0.6607142857142857
acc:0.6482919254658386,best_acc:0.6607142857142857
acc:0.6506211180124224,best_acc:0.6607142857142857
acc:0.6420807453416149,best_acc:0.6607142857142857
acc:0.639751552795031,best_acc:0.6607142857142857
acc:0.6451863354037267,best_acc:0.6607142857142857
acc:0.6467391304347826,best_acc:0.6607142857142857
acc:0.6490683229813664,best_acc:0.6607142857142857
acc:0.6529503105590062,best_acc:0.6607142857142857
acc:0.6529503105590062,best_acc:0.6607142857142857
acc:0.6482919254658385,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6413043478260869,best_acc:0.6607142857142857
acc:0.6475155279503106,best_acc:0.6607142857142857
acc:0.6467391304347826,best_acc:0.6607142857142857
acc:0.6428571428571429,best_acc:0.6607142857142857
acc:0.6436335403726707,best_acc:0.6607142857142857
acc:0.6451863354037267,best_acc:0.6607142857142857
acc:0.6475155279503105,best_acc:0.6607142857142857
acc:0.6459627329192547,best_acc:0.6607142857142857
acc:0.6459627329192547,best_acc:0.6607142857142857
acc:0.6451863354037267,best_acc:0.6607142857142857
acc:0.6467391304347826,best_acc:0.6607142857142857
acc:0.6420807453416149,best_acc:0.6607142857142857
acc:0.640527950310559,best_acc:0.6607142857142857
acc:0.639751552795031,best_acc:0.6607142857142857
acc:0.640527950310559,best_acc:0.6607142857142857
acc:0.6420807453416149,best_acc:0.6607142857142857
acc:0.6444099378881988,best_acc:0.6607142857142857
acc:0.6444099378881987,best_acc:0.6607142857142857
acc:0.640527950310559,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6451863354037267,best_acc:0.6607142857142857
acc:0.6451863354037267,best_acc:0.6607142857142857
acc:0.6459627329192547,best_acc:0.6607142857142857
acc:0.6444099378881987,best_acc:0.6607142857142857
acc:0.6444099378881988,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
acc:0.6428571428571428,best_acc:0.6607142857142857
TEST:  acc:0.6762422360248448
