acc:0.2454337899543379,best_acc:0
acc:0.09360730593607305,best_acc:0.2454337899543379
acc:0.0410958904109589,best_acc:0.2454337899543379
acc:0.045662100456621,best_acc:0.2454337899543379
acc:0.07534246575342465,best_acc:0.2454337899543379
acc:0.07534246575342465,best_acc:0.2454337899543379
acc:0.07534246575342465,best_acc:0.2454337899543379
acc:0.09474885844748858,best_acc:0.2454337899543379
acc:0.11643835616438356,best_acc:0.2454337899543379
acc:0.1552511415525114,best_acc:0.2454337899543379
acc:0.1952054794520548,best_acc:0.2454337899543379
acc:0.24771689497716895,best_acc:0.2454337899543379
acc:0.297945205479452,best_acc:0.24771689497716895
acc:0.3230593607305936,best_acc:0.297945205479452
acc:0.3641552511415525,best_acc:0.3230593607305936
acc:0.3641552511415525,best_acc:0.3641552511415525
acc:0.384703196347032,best_acc:0.3641552511415525
acc:0.3881278538812785,best_acc:0.384703196347032
acc:0.4018264840182648,best_acc:0.3881278538812785
acc:0.432648401826484,best_acc:0.4018264840182648
acc:0.4486301369863014,best_acc:0.432648401826484
acc:0.478310502283105,best_acc:0.4486301369863014
acc:0.4908675799086758,best_acc:0.478310502283105
acc:0.5136986301369864,best_acc:0.4908675799086758
acc:0.5353881278538812,best_acc:0.5136986301369864
acc:0.5582191780821918,best_acc:0.5353881278538812
acc:0.5662100456621004,best_acc:0.5582191780821918
acc:0.5833333333333334,best_acc:0.5662100456621004
acc:0.58675799086758,best_acc:0.5833333333333334
acc:0.5970319634703196,best_acc:0.58675799086758
acc:0.6073059360730594,best_acc:0.5970319634703196
acc:0.6084474885844748,best_acc:0.6073059360730594
acc:0.613013698630137,best_acc:0.6084474885844748
acc:0.610730593607306,best_acc:0.613013698630137
acc:0.610730593607306,best_acc:0.613013698630137
acc:0.610730593607306,best_acc:0.613013698630137
acc:0.613013698630137,best_acc:0.613013698630137
acc:0.6175799086757991,best_acc:0.613013698630137
acc:0.6232876712328768,best_acc:0.6175799086757991
acc:0.6301369863013698,best_acc:0.6232876712328768
acc:0.6358447488584476,best_acc:0.6301369863013698
acc:0.6381278538812786,best_acc:0.6358447488584476
acc:0.6449771689497716,best_acc:0.6381278538812786
acc:0.6461187214611872,best_acc:0.6449771689497716
acc:0.6506849315068493,best_acc:0.6461187214611872
acc:0.656392694063927,best_acc:0.6506849315068493
acc:0.6552511415525115,best_acc:0.656392694063927
acc:0.656392694063927,best_acc:0.656392694063927
acc:0.6529680365296804,best_acc:0.656392694063927
acc:0.6575342465753424,best_acc:0.656392694063927
acc:0.6575342465753424,best_acc:0.6575342465753424
acc:0.654109589041096,best_acc:0.6575342465753424
acc:0.6518264840182648,best_acc:0.6575342465753424
acc:0.6563926940639269,best_acc:0.6575342465753424
acc:0.6575342465753424,best_acc:0.6575342465753424
acc:0.658675799086758,best_acc:0.6575342465753424
acc:0.6575342465753424,best_acc:0.658675799086758
acc:0.658675799086758,best_acc:0.658675799086758
acc:0.658675799086758,best_acc:0.658675799086758
acc:0.658675799086758,best_acc:0.658675799086758
acc:0.6598173515981736,best_acc:0.658675799086758
acc:0.6575342465753424,best_acc:0.6598173515981736
acc:0.658675799086758,best_acc:0.6598173515981736
acc:0.658675799086758,best_acc:0.6598173515981736
acc:0.6552511415525114,best_acc:0.6598173515981736
acc:0.656392694063927,best_acc:0.6598173515981736
acc:0.6518264840182648,best_acc:0.6598173515981736
acc:0.6506849315068493,best_acc:0.6598173515981736
acc:0.6529680365296804,best_acc:0.6598173515981736
acc:0.6529680365296804,best_acc:0.6598173515981736
acc:0.6552511415525115,best_acc:0.6598173515981736
acc:0.6552511415525114,best_acc:0.6598173515981736
acc:0.654109589041096,best_acc:0.6598173515981736
acc:0.6552511415525115,best_acc:0.6598173515981736
acc:0.6495433789954338,best_acc:0.6598173515981736
acc:0.654109589041096,best_acc:0.6598173515981736
acc:0.654109589041096,best_acc:0.6598173515981736
TEST:  acc:0.66324200913242
