acc:0.4213483146067416,best_acc:0
acc:0.43820224719101125,best_acc:0.4213483146067416
acc:0.449438202247191,best_acc:0.43820224719101125
acc:0.44719101123595506,best_acc:0.449438202247191
acc:0.38426966292134834,best_acc:0.449438202247191
acc:0.3146067415730337,best_acc:0.449438202247191
acc:0.2550561797752809,best_acc:0.449438202247191
acc:0.23258426966292134,best_acc:0.449438202247191
acc:0.23258426966292134,best_acc:0.449438202247191
acc:0.26741573033707866,best_acc:0.449438202247191
acc:0.26741573033707866,best_acc:0.449438202247191
acc:0.26741573033707866,best_acc:0.449438202247191
acc:0.26741573033707866,best_acc:0.449438202247191
acc:0.2966292134831461,best_acc:0.449438202247191
acc:0.2966292134831461,best_acc:0.449438202247191
acc:0.3382022471910112,best_acc:0.449438202247191
acc:0.3382022471910112,best_acc:0.449438202247191
acc:0.3382022471910112,best_acc:0.449438202247191
acc:0.38202247191011235,best_acc:0.449438202247191
acc:0.38202247191011235,best_acc:0.449438202247191
acc:0.41797752808988764,best_acc:0.449438202247191
acc:0.41797752808988764,best_acc:0.449438202247191
acc:0.41797752808988764,best_acc:0.449438202247191
acc:0.43258426966292135,best_acc:0.449438202247191
acc:0.449438202247191,best_acc:0.449438202247191
acc:0.4696629213483146,best_acc:0.449438202247191
acc:0.49213483146067416,best_acc:0.4696629213483146
acc:0.5022471910112359,best_acc:0.49213483146067416
acc:0.5235955056179775,best_acc:0.5022471910112359
acc:0.5449438202247191,best_acc:0.5235955056179775
acc:0.5550561797752809,best_acc:0.5449438202247191
acc:0.5662921348314607,best_acc:0.5550561797752809
acc:0.5955056179775281,best_acc:0.5662921348314607
acc:0.6269662921348315,best_acc:0.5955056179775281
acc:0.6314606741573034,best_acc:0.6269662921348315
acc:0.6404494382022472,best_acc:0.6314606741573034
acc:0.6471910112359551,best_acc:0.6404494382022472
acc:0.6629213483146068,best_acc:0.6471910112359551
acc:0.6662921348314607,best_acc:0.6629213483146068
acc:0.6707865168539326,best_acc:0.6662921348314607
acc:0.6764044943820224,best_acc:0.6707865168539326
acc:0.6831460674157304,best_acc:0.6764044943820224
acc:0.6865168539325843,best_acc:0.6831460674157304
acc:0.6932584269662921,best_acc:0.6865168539325843
acc:0.6966292134831461,best_acc:0.6932584269662921
acc:0.7123595505617978,best_acc:0.6966292134831461
acc:0.7247191011235955,best_acc:0.7123595505617978
acc:0.7325842696629215,best_acc:0.7247191011235955
acc:0.7359550561797753,best_acc:0.7325842696629215
acc:0.7370786516853932,best_acc:0.7359550561797753
acc:0.7393258426966293,best_acc:0.7370786516853932
acc:0.7438202247191011,best_acc:0.7393258426966293
acc:0.7539325842696629,best_acc:0.7438202247191011
acc:0.7550561797752808,best_acc:0.7539325842696629
acc:0.752808988764045,best_acc:0.7550561797752808
acc:0.7539325842696629,best_acc:0.7550561797752808
acc:0.7617977528089888,best_acc:0.7550561797752808
acc:0.7674157303370787,best_acc:0.7617977528089888
acc:0.7685393258426967,best_acc:0.7674157303370787
acc:0.7651685393258427,best_acc:0.7685393258426967
acc:0.7651685393258427,best_acc:0.7685393258426967
acc:0.7662921348314606,best_acc:0.7685393258426967
acc:0.7662921348314606,best_acc:0.7685393258426967
acc:0.7662921348314606,best_acc:0.7685393258426967
acc:0.7662921348314606,best_acc:0.7685393258426967
acc:0.7707865168539326,best_acc:0.7685393258426967
acc:0.7719101123595506,best_acc:0.7707865168539326
acc:0.7730337078651686,best_acc:0.7719101123595506
acc:0.7730337078651686,best_acc:0.7730337078651686
acc:0.7719101123595505,best_acc:0.7730337078651686
acc:0.7741573033707865,best_acc:0.7730337078651686
acc:0.7786516853932584,best_acc:0.7741573033707865
acc:0.7797752808988765,best_acc:0.7786516853932584
acc:0.7831460674157303,best_acc:0.7797752808988765
acc:0.7797752808988765,best_acc:0.7831460674157303
acc:0.7786516853932585,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7820224719101123,best_acc:0.7831460674157303
acc:0.7831460674157303,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7820224719101123,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7808988764044944,best_acc:0.7831460674157303
acc:0.7820224719101123,best_acc:0.7831460674157303
acc:0.7842696629213484,best_acc:0.7831460674157303
acc:0.7842696629213484,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7808988764044944,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7820224719101123,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7820224719101123,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
acc:0.7831460674157303,best_acc:0.7842696629213484
TEST:  acc:0.7280898876404494
