acc:0.33462732919254656,best_acc:0
acc:0.43478260869565216,best_acc:0.33462732919254656
acc:0.390527950310559,best_acc:0.43478260869565216
acc:0.4301242236024845,best_acc:0.43478260869565216
acc:0.4565217391304348,best_acc:0.43478260869565216
acc:0.49145962732919257,best_acc:0.4565217391304348
acc:0.5108695652173914,best_acc:0.49145962732919257
acc:0.5411490683229814,best_acc:0.5108695652173914
acc:0.5760869565217391,best_acc:0.5411490683229814
acc:0.5954968944099379,best_acc:0.5760869565217391
acc:0.6071428571428572,best_acc:0.5954968944099379
acc:0.6156832298136645,best_acc:0.6071428571428572
acc:0.6265527950310559,best_acc:0.6156832298136645
acc:0.6319875776397516,best_acc:0.6265527950310559
acc:0.6381987577639752,best_acc:0.6319875776397516
acc:0.6358695652173914,best_acc:0.6381987577639752
acc:0.6428571428571428,best_acc:0.6381987577639752
acc:0.6389751552795031,best_acc:0.6428571428571428
acc:0.6389751552795031,best_acc:0.6428571428571428
acc:0.6366459627329193,best_acc:0.6428571428571428
acc:0.6288819875776398,best_acc:0.6428571428571428
acc:0.6366459627329193,best_acc:0.6428571428571428
acc:0.6475155279503105,best_acc:0.6428571428571428
acc:0.6506211180124224,best_acc:0.6475155279503105
acc:0.6482919254658385,best_acc:0.6506211180124224
acc:0.6459627329192547,best_acc:0.6506211180124224
acc:0.6459627329192547,best_acc:0.6506211180124224
acc:0.6459627329192547,best_acc:0.6506211180124224
acc:0.6459627329192547,best_acc:0.6506211180124224
acc:0.6389751552795031,best_acc:0.6506211180124224
acc:0.6420807453416149,best_acc:0.6506211180124224
acc:0.6428571428571429,best_acc:0.6506211180124224
acc:0.6444099378881988,best_acc:0.6506211180124224
acc:0.6374223602484472,best_acc:0.6506211180124224
acc:0.639751552795031,best_acc:0.6506211180124224
acc:0.6428571428571428,best_acc:0.6506211180124224
acc:0.6428571428571428,best_acc:0.6506211180124224
acc:0.6475155279503105,best_acc:0.6506211180124224
acc:0.6513975155279503,best_acc:0.6506211180124224
acc:0.6537267080745341,best_acc:0.6513975155279503
acc:0.6490683229813665,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6467391304347826,best_acc:0.6537267080745341
acc:0.6467391304347826,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.6374223602484472,best_acc:0.6537267080745341
acc:0.6350931677018633,best_acc:0.6537267080745341
acc:0.6506211180124224,best_acc:0.6537267080745341
acc:0.6506211180124224,best_acc:0.6537267080745341
acc:0.6459627329192547,best_acc:0.6537267080745341
acc:0.6428571428571429,best_acc:0.6537267080745341
acc:0.6413043478260869,best_acc:0.6537267080745341
acc:0.6459627329192547,best_acc:0.6537267080745341
acc:0.6467391304347826,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6444099378881987,best_acc:0.6537267080745341
acc:0.6366459627329193,best_acc:0.6537267080745341
acc:0.6413043478260869,best_acc:0.6537267080745341
acc:0.6389751552795031,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.6475155279503106,best_acc:0.6537267080745341
acc:0.6498447204968945,best_acc:0.6537267080745341
acc:0.6475155279503106,best_acc:0.6537267080745341
acc:0.6475155279503106,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.639751552795031,best_acc:0.6537267080745341
acc:0.6381987577639752,best_acc:0.6537267080745341
acc:0.6350931677018634,best_acc:0.6537267080745341
acc:0.6366459627329193,best_acc:0.6537267080745341
acc:0.6389751552795031,best_acc:0.6537267080745341
acc:0.6350931677018634,best_acc:0.6537267080745341
acc:0.639751552795031,best_acc:0.6537267080745341
acc:0.639751552795031,best_acc:0.6537267080745341
acc:0.639751552795031,best_acc:0.6537267080745341
acc:0.6420807453416149,best_acc:0.6537267080745341
acc:0.640527950310559,best_acc:0.6537267080745341
acc:0.6420807453416149,best_acc:0.6537267080745341
acc:0.640527950310559,best_acc:0.6537267080745341
acc:0.6413043478260869,best_acc:0.6537267080745341
acc:0.6413043478260869,best_acc:0.6537267080745341
acc:0.6444099378881987,best_acc:0.6537267080745341
acc:0.6451863354037266,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.6420807453416149,best_acc:0.6537267080745341
acc:0.6413043478260869,best_acc:0.6537267080745341
acc:0.6428571428571428,best_acc:0.6537267080745341
acc:0.6459627329192547,best_acc:0.6537267080745341
acc:0.6467391304347826,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6490683229813665,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
acc:0.6475155279503105,best_acc:0.6537267080745341
TEST:  acc:0.6770186335403727
