acc:0.2568493150684932,best_acc:0
acc:0.2602739726027397,best_acc:0.2568493150684932
acc:0.2602739726027397,best_acc:0.2602739726027397
acc:0.2442922374429224,best_acc:0.2602739726027397
acc:0.22488584474885842,best_acc:0.2602739726027397
acc:0.22488584474885842,best_acc:0.2602739726027397
acc:0.22488584474885842,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.22602739726027396,best_acc:0.2602739726027397
acc:0.2465753424657534,best_acc:0.2602739726027397
acc:0.2465753424657534,best_acc:0.2602739726027397
acc:0.2751141552511416,best_acc:0.2602739726027397
acc:0.2751141552511416,best_acc:0.2751141552511416
acc:0.2865296803652968,best_acc:0.2751141552511416
acc:0.2865296803652968,best_acc:0.2865296803652968
acc:0.2865296803652968,best_acc:0.2865296803652968
acc:0.2865296803652968,best_acc:0.2865296803652968
acc:0.2922374429223744,best_acc:0.2865296803652968
acc:0.2922374429223744,best_acc:0.2922374429223744
acc:0.30365296803652964,best_acc:0.2922374429223744
acc:0.3184931506849315,best_acc:0.30365296803652964
acc:0.3184931506849315,best_acc:0.3184931506849315
acc:0.3287671232876712,best_acc:0.3184931506849315
acc:0.35844748858447484,best_acc:0.3287671232876712
acc:0.3664383561643836,best_acc:0.35844748858447484
acc:0.3915525114155251,best_acc:0.3664383561643836
acc:0.3972602739726027,best_acc:0.3915525114155251
acc:0.408675799086758,best_acc:0.3972602739726027
acc:0.4212328767123288,best_acc:0.408675799086758
acc:0.4212328767123288,best_acc:0.4212328767123288
acc:0.4417808219178082,best_acc:0.4212328767123288
acc:0.4634703196347032,best_acc:0.4417808219178082
acc:0.4817351598173516,best_acc:0.4634703196347032
acc:0.4942922374429224,best_acc:0.4817351598173516
acc:0.4942922374429224,best_acc:0.4942922374429224
acc:0.5079908675799086,best_acc:0.4942922374429224
acc:0.5079908675799086,best_acc:0.5079908675799086
acc:0.5136986301369864,best_acc:0.5079908675799086
acc:0.5148401826484018,best_acc:0.5136986301369864
acc:0.519406392694064,best_acc:0.5148401826484018
acc:0.5136986301369864,best_acc:0.519406392694064
acc:0.5228310502283104,best_acc:0.519406392694064
acc:0.5228310502283104,best_acc:0.5228310502283104
acc:0.5228310502283104,best_acc:0.5228310502283104
acc:0.5308219178082192,best_acc:0.5228310502283104
acc:0.5319634703196348,best_acc:0.5308219178082192
acc:0.5319634703196348,best_acc:0.5319634703196348
acc:0.5331050228310503,best_acc:0.5319634703196348
acc:0.5331050228310502,best_acc:0.5331050228310503
acc:0.5331050228310502,best_acc:0.5331050228310503
acc:0.5365296803652968,best_acc:0.5331050228310503
acc:0.5353881278538812,best_acc:0.5365296803652968
acc:0.5376712328767124,best_acc:0.5365296803652968
acc:0.5376712328767124,best_acc:0.5376712328767124
acc:0.5353881278538812,best_acc:0.5376712328767124
acc:0.5365296803652968,best_acc:0.5376712328767124
acc:0.5342465753424658,best_acc:0.5376712328767124
acc:0.5365296803652968,best_acc:0.5376712328767124
acc:0.5399543378995434,best_acc:0.5376712328767124
acc:0.5410958904109588,best_acc:0.5399543378995434
acc:0.5410958904109588,best_acc:0.5410958904109588
acc:0.5410958904109588,best_acc:0.5410958904109588
acc:0.5388127853881279,best_acc:0.5410958904109588
acc:0.5388127853881279,best_acc:0.5410958904109588
acc:0.5376712328767124,best_acc:0.5410958904109588
acc:0.5410958904109588,best_acc:0.5410958904109588
acc:0.5399543378995434,best_acc:0.5410958904109588
acc:0.5410958904109588,best_acc:0.5410958904109588
acc:0.5422374429223744,best_acc:0.5410958904109588
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5388127853881279,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5422374429223744,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5422374429223744,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5410958904109588,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5388127853881279,best_acc:0.5422374429223744
acc:0.5388127853881279,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5388127853881279,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
acc:0.5388127853881278,best_acc:0.5422374429223744
acc:0.5399543378995434,best_acc:0.5422374429223744
TEST:  acc:0.5410958904109588
