acc:0.19953416149068323,best_acc:0
acc:0.059006211180124224,best_acc:0.19953416149068323
acc:0.04192546583850931,best_acc:0.19953416149068323
acc:0.0861801242236025,best_acc:0.19953416149068323
acc:0.25854037267080743,best_acc:0.19953416149068323
acc:0.4161490683229814,best_acc:0.25854037267080743
acc:0.47282608695652173,best_acc:0.4161490683229814
acc:0.5201863354037267,best_acc:0.47282608695652173
acc:0.545807453416149,best_acc:0.5201863354037267
acc:0.547360248447205,best_acc:0.545807453416149
acc:0.5512422360248447,best_acc:0.547360248447205
acc:0.5566770186335404,best_acc:0.5512422360248447
acc:0.5605590062111802,best_acc:0.5566770186335404
acc:0.5652173913043479,best_acc:0.5605590062111802
acc:0.5722049689440993,best_acc:0.5652173913043479
acc:0.5745341614906831,best_acc:0.5722049689440993
acc:0.5753105590062112,best_acc:0.5745341614906831
acc:0.5830745341614907,best_acc:0.5753105590062112
acc:0.5877329192546584,best_acc:0.5830745341614907
acc:0.5892857142857143,best_acc:0.5877329192546584
acc:0.5900621118012422,best_acc:0.5892857142857143
acc:0.5916149068322982,best_acc:0.5900621118012422
acc:0.59472049689441,best_acc:0.5916149068322982
acc:0.5954968944099379,best_acc:0.59472049689441
acc:0.6017080745341615,best_acc:0.5954968944099379
acc:0.6071428571428572,best_acc:0.6017080745341615
acc:0.6110248447204969,best_acc:0.6071428571428572
acc:0.6063664596273292,best_acc:0.6110248447204969
acc:0.6133540372670807,best_acc:0.6110248447204969
acc:0.609472049689441,best_acc:0.6133540372670807
acc:0.6164596273291926,best_acc:0.6133540372670807
acc:0.6149068322981366,best_acc:0.6164596273291926
acc:0.6195652173913044,best_acc:0.6164596273291926
acc:0.6203416149068323,best_acc:0.6195652173913044
acc:0.6172360248447205,best_acc:0.6203416149068323
acc:0.6187888198757764,best_acc:0.6203416149068323
acc:0.6180124223602484,best_acc:0.6203416149068323
acc:0.6164596273291926,best_acc:0.6203416149068323
acc:0.6242236024844721,best_acc:0.6203416149068323
acc:0.6335403726708075,best_acc:0.6242236024844721
acc:0.6327639751552795,best_acc:0.6335403726708075
acc:0.6366459627329193,best_acc:0.6335403726708075
acc:0.6389751552795031,best_acc:0.6366459627329193
acc:0.6467391304347826,best_acc:0.6389751552795031
acc:0.6436335403726707,best_acc:0.6467391304347826
acc:0.640527950310559,best_acc:0.6467391304347826
acc:0.6436335403726708,best_acc:0.6467391304347826
acc:0.6428571428571428,best_acc:0.6467391304347826
acc:0.6366459627329193,best_acc:0.6467391304347826
acc:0.639751552795031,best_acc:0.6467391304347826
acc:0.6389751552795031,best_acc:0.6467391304347826
acc:0.6350931677018634,best_acc:0.6467391304347826
acc:0.639751552795031,best_acc:0.6467391304347826
acc:0.6389751552795031,best_acc:0.6467391304347826
acc:0.639751552795031,best_acc:0.6467391304347826
acc:0.6381987577639752,best_acc:0.6467391304347826
acc:0.6381987577639752,best_acc:0.6467391304347826
acc:0.6374223602484472,best_acc:0.6467391304347826
acc:0.6366459627329193,best_acc:0.6467391304347826
acc:0.6381987577639752,best_acc:0.6467391304347826
TEST:  acc:0.639751552795031
