acc:0.38764044943820225,best_acc:0
acc:0.3415730337078652,best_acc:0.38764044943820225
acc:0.32696629213483147,best_acc:0.38764044943820225
acc:0.2853932584269663,best_acc:0.38764044943820225
acc:0.2853932584269663,best_acc:0.38764044943820225
acc:0.2853932584269663,best_acc:0.38764044943820225
acc:0.2550561797752809,best_acc:0.38764044943820225
acc:0.2213483146067416,best_acc:0.38764044943820225
acc:0.2213483146067416,best_acc:0.38764044943820225
acc:0.2348314606741573,best_acc:0.38764044943820225
acc:0.2348314606741573,best_acc:0.38764044943820225
acc:0.27191011235955054,best_acc:0.38764044943820225
acc:0.3258426966292135,best_acc:0.38764044943820225
acc:0.3258426966292135,best_acc:0.38764044943820225
acc:0.3258426966292135,best_acc:0.38764044943820225
acc:0.3258426966292135,best_acc:0.38764044943820225
acc:0.37977528089887636,best_acc:0.38764044943820225
acc:0.37977528089887636,best_acc:0.38764044943820225
acc:0.37977528089887636,best_acc:0.38764044943820225
acc:0.4224719101123595,best_acc:0.38764044943820225
acc:0.4224719101123595,best_acc:0.4224719101123595
acc:0.45730337078651684,best_acc:0.4224719101123595
acc:0.45730337078651684,best_acc:0.45730337078651684
acc:0.4719101123595506,best_acc:0.45730337078651684
acc:0.4719101123595506,best_acc:0.4719101123595506
acc:0.4730337078651685,best_acc:0.4719101123595506
acc:0.4730337078651685,best_acc:0.4730337078651685
acc:0.4786516853932584,best_acc:0.4730337078651685
acc:0.47752808988764045,best_acc:0.4786516853932584
acc:0.49887640449438203,best_acc:0.4786516853932584
acc:0.5022471910112359,best_acc:0.49887640449438203
acc:0.5179775280898877,best_acc:0.5022471910112359
acc:0.5314606741573034,best_acc:0.5179775280898877
acc:0.553932584269663,best_acc:0.5314606741573034
acc:0.5752808988764044,best_acc:0.553932584269663
acc:0.5943820224719101,best_acc:0.5752808988764044
acc:0.6235955056179775,best_acc:0.5943820224719101
acc:0.6337078651685393,best_acc:0.6235955056179775
acc:0.6528089887640449,best_acc:0.6337078651685393
acc:0.6662921348314607,best_acc:0.6528089887640449
acc:0.6685393258426966,best_acc:0.6662921348314607
acc:0.6651685393258427,best_acc:0.6685393258426966
acc:0.6696629213483146,best_acc:0.6685393258426966
acc:0.6719101123595506,best_acc:0.6696629213483146
acc:0.6752808988764045,best_acc:0.6719101123595506
acc:0.6764044943820224,best_acc:0.6752808988764045
acc:0.6786516853932585,best_acc:0.6764044943820224
acc:0.6764044943820224,best_acc:0.6786516853932585
acc:0.6786516853932585,best_acc:0.6786516853932585
acc:0.6808988764044943,best_acc:0.6786516853932585
acc:0.6786516853932585,best_acc:0.6808988764044943
acc:0.6764044943820224,best_acc:0.6808988764044943
acc:0.6741573033707866,best_acc:0.6808988764044943
acc:0.6820224719101124,best_acc:0.6808988764044943
acc:0.696629213483146,best_acc:0.6820224719101124
acc:0.6943820224719102,best_acc:0.696629213483146
acc:0.698876404494382,best_acc:0.696629213483146
acc:0.702247191011236,best_acc:0.698876404494382
acc:0.701123595505618,best_acc:0.702247191011236
acc:0.701123595505618,best_acc:0.702247191011236
acc:0.7011235955056179,best_acc:0.702247191011236
acc:0.7033707865168539,best_acc:0.702247191011236
acc:0.7044943820224719,best_acc:0.7033707865168539
acc:0.702247191011236,best_acc:0.7044943820224719
acc:0.7044943820224719,best_acc:0.7044943820224719
acc:0.7033707865168539,best_acc:0.7044943820224719
acc:0.7067415730337079,best_acc:0.7044943820224719
acc:0.7112359550561798,best_acc:0.7067415730337079
acc:0.7157303370786516,best_acc:0.7112359550561798
acc:0.7179775280898877,best_acc:0.7157303370786516
acc:0.7191011235955056,best_acc:0.7179775280898877
acc:0.7202247191011236,best_acc:0.7191011235955056
acc:0.7213483146067415,best_acc:0.7202247191011236
acc:0.7191011235955056,best_acc:0.7213483146067415
acc:0.7191011235955056,best_acc:0.7213483146067415
acc:0.7202247191011235,best_acc:0.7213483146067415
acc:0.7224719101123596,best_acc:0.7213483146067415
acc:0.7224719101123596,best_acc:0.7224719101123596
acc:0.7235955056179775,best_acc:0.7224719101123596
acc:0.7191011235955056,best_acc:0.7235955056179775
acc:0.7146067415730337,best_acc:0.7235955056179775
acc:0.7157303370786516,best_acc:0.7235955056179775
acc:0.7168539325842697,best_acc:0.7235955056179775
acc:0.7168539325842697,best_acc:0.7235955056179775
acc:0.7191011235955056,best_acc:0.7235955056179775
acc:0.7191011235955056,best_acc:0.7235955056179775
acc:0.7235955056179775,best_acc:0.7235955056179775
acc:0.7224719101123596,best_acc:0.7235955056179775
acc:0.7235955056179775,best_acc:0.7235955056179775
acc:0.7224719101123596,best_acc:0.7235955056179775
acc:0.7224719101123596,best_acc:0.7235955056179775
acc:0.7213483146067416,best_acc:0.7235955056179775
acc:0.7213483146067416,best_acc:0.7235955056179775
acc:0.7213483146067416,best_acc:0.7235955056179775
acc:0.7224719101123596,best_acc:0.7235955056179775
acc:0.7224719101123596,best_acc:0.7235955056179775
acc:0.7235955056179775,best_acc:0.7235955056179775
acc:0.7247191011235955,best_acc:0.7235955056179775
acc:0.7247191011235955,best_acc:0.7247191011235955
acc:0.7247191011235955,best_acc:0.7247191011235955
TEST:  acc:0.6696629213483145
