acc:0.228310502283105,best_acc:0
acc:0.07191780821917808,best_acc:0.228310502283105
acc:0.0410958904109589,best_acc:0.228310502283105
acc:0.0410958904109589,best_acc:0.228310502283105
acc:0.026255707762557076,best_acc:0.228310502283105
acc:0.02511415525114155,best_acc:0.228310502283105
acc:0.02511415525114155,best_acc:0.228310502283105
acc:0.03995433789954338,best_acc:0.228310502283105
acc:0.03995433789954338,best_acc:0.228310502283105
acc:0.09018264840182648,best_acc:0.228310502283105
acc:0.19748858447488585,best_acc:0.228310502283105
acc:0.2625570776255708,best_acc:0.228310502283105
acc:0.2945205479452055,best_acc:0.2625570776255708
acc:0.3093607305936073,best_acc:0.2945205479452055
acc:0.3367579908675799,best_acc:0.3093607305936073
acc:0.363013698630137,best_acc:0.3367579908675799
acc:0.39840182648401823,best_acc:0.363013698630137
acc:0.41666666666666663,best_acc:0.39840182648401823
acc:0.43493150684931503,best_acc:0.41666666666666663
acc:0.44406392694063923,best_acc:0.43493150684931503
acc:0.4520547945205479,best_acc:0.44406392694063923
acc:0.46232876712328763,best_acc:0.4520547945205479
acc:0.4634703196347032,best_acc:0.46232876712328763
acc:0.4703196347031963,best_acc:0.4634703196347032
acc:0.4726027397260274,best_acc:0.4703196347031963
acc:0.4748858447488584,best_acc:0.4726027397260274
acc:0.4794520547945205,best_acc:0.4748858447488584
acc:0.47716894977168944,best_acc:0.4794520547945205
acc:0.47716894977168944,best_acc:0.4794520547945205
acc:0.4771689497716895,best_acc:0.4794520547945205
acc:0.4737442922374429,best_acc:0.4794520547945205
acc:0.4726027397260274,best_acc:0.4794520547945205
acc:0.4691780821917808,best_acc:0.4794520547945205
acc:0.4691780821917808,best_acc:0.4794520547945205
acc:0.47146118721461183,best_acc:0.4794520547945205
acc:0.4737442922374429,best_acc:0.4794520547945205
acc:0.4748858447488584,best_acc:0.4794520547945205
acc:0.4748858447488584,best_acc:0.4794520547945205
acc:0.4748858447488584,best_acc:0.4794520547945205
acc:0.4737442922374429,best_acc:0.4794520547945205
acc:0.4726027397260274,best_acc:0.4794520547945205
acc:0.4737442922374429,best_acc:0.4794520547945205
acc:0.4737442922374429,best_acc:0.4794520547945205
TEST:  acc:0.5034246575342466
