acc:0.2271689497716895,best_acc:0
acc:0.1278538812785388,best_acc:0.2271689497716895
acc:0.07420091324200913,best_acc:0.2271689497716895
acc:0.04223744292237443,best_acc:0.2271689497716895
acc:0.04223744292237443,best_acc:0.2271689497716895
acc:0.023972602739726026,best_acc:0.2271689497716895
acc:0.0319634703196347,best_acc:0.2271689497716895
acc:0.0319634703196347,best_acc:0.2271689497716895
acc:0.0319634703196347,best_acc:0.2271689497716895
acc:0.03767123287671233,best_acc:0.2271689497716895
acc:0.06506849315068493,best_acc:0.2271689497716895
acc:0.0958904109589041,best_acc:0.2271689497716895
acc:0.10273972602739725,best_acc:0.2271689497716895
acc:0.11643835616438356,best_acc:0.2271689497716895
acc:0.11643835616438356,best_acc:0.2271689497716895
acc:0.11643835616438356,best_acc:0.2271689497716895
acc:0.13470319634703196,best_acc:0.2271689497716895
acc:0.13470319634703196,best_acc:0.2271689497716895
acc:0.13470319634703196,best_acc:0.2271689497716895
acc:0.14726027397260272,best_acc:0.2271689497716895
acc:0.1678082191780822,best_acc:0.2271689497716895
acc:0.1678082191780822,best_acc:0.2271689497716895
acc:0.1678082191780822,best_acc:0.2271689497716895
acc:0.1963470319634703,best_acc:0.2271689497716895
acc:0.2305936073059361,best_acc:0.2271689497716895
acc:0.2305936073059361,best_acc:0.2305936073059361
acc:0.2305936073059361,best_acc:0.2305936073059361
acc:0.25,best_acc:0.2305936073059361
acc:0.295662100456621,best_acc:0.25
acc:0.3184931506849315,best_acc:0.295662100456621
acc:0.3367579908675799,best_acc:0.3184931506849315
acc:0.3721461187214612,best_acc:0.3367579908675799
acc:0.3904109589041096,best_acc:0.3721461187214612
acc:0.4200913242009132,best_acc:0.3904109589041096
acc:0.4417808219178082,best_acc:0.4200913242009132
acc:0.4509132420091324,best_acc:0.4417808219178082
acc:0.4646118721461187,best_acc:0.4509132420091324
acc:0.46803652968036524,best_acc:0.4646118721461187
acc:0.476027397260274,best_acc:0.46803652968036524
acc:0.4840182648401826,best_acc:0.476027397260274
acc:0.4931506849315069,best_acc:0.4840182648401826
acc:0.4988584474885845,best_acc:0.4931506849315069
acc:0.5148401826484019,best_acc:0.4988584474885845
acc:0.519406392694064,best_acc:0.5148401826484019
acc:0.5205479452054795,best_acc:0.519406392694064
acc:0.521689497716895,best_acc:0.5205479452054795
acc:0.521689497716895,best_acc:0.521689497716895
acc:0.523972602739726,best_acc:0.521689497716895
acc:0.5262557077625571,best_acc:0.523972602739726
acc:0.5308219178082192,best_acc:0.5262557077625571
acc:0.5353881278538812,best_acc:0.5308219178082192
acc:0.5388127853881279,best_acc:0.5353881278538812
acc:0.5353881278538812,best_acc:0.5388127853881279
acc:0.5342465753424658,best_acc:0.5388127853881279
acc:0.5365296803652968,best_acc:0.5388127853881279
acc:0.5376712328767124,best_acc:0.5388127853881279
acc:0.5468036529680366,best_acc:0.5388127853881279
acc:0.5502283105022832,best_acc:0.5468036529680366
acc:0.5593607305936072,best_acc:0.5502283105022832
acc:0.562785388127854,best_acc:0.5593607305936072
acc:0.5662100456621004,best_acc:0.562785388127854
acc:0.569634703196347,best_acc:0.5662100456621004
acc:0.567351598173516,best_acc:0.569634703196347
acc:0.567351598173516,best_acc:0.569634703196347
acc:0.5662100456621004,best_acc:0.569634703196347
acc:0.5662100456621004,best_acc:0.569634703196347
acc:0.5650684931506849,best_acc:0.569634703196347
acc:0.5639269406392694,best_acc:0.569634703196347
acc:0.5662100456621004,best_acc:0.569634703196347
acc:0.5662100456621004,best_acc:0.569634703196347
acc:0.5684931506849316,best_acc:0.569634703196347
acc:0.5753424657534246,best_acc:0.569634703196347
acc:0.5753424657534246,best_acc:0.5753424657534246
acc:0.5776255707762558,best_acc:0.5753424657534246
acc:0.5753424657534247,best_acc:0.5776255707762558
acc:0.5742009132420092,best_acc:0.5776255707762558
acc:0.5742009132420092,best_acc:0.5776255707762558
acc:0.5753424657534247,best_acc:0.5776255707762558
acc:0.5776255707762556,best_acc:0.5776255707762558
acc:0.5730593607305936,best_acc:0.5776255707762558
acc:0.5730593607305936,best_acc:0.5776255707762558
acc:0.571917808219178,best_acc:0.5776255707762558
acc:0.571917808219178,best_acc:0.5776255707762558
acc:0.5696347031963471,best_acc:0.5776255707762558
acc:0.5742009132420092,best_acc:0.5776255707762558
acc:0.5742009132420092,best_acc:0.5776255707762558
acc:0.5764840182648402,best_acc:0.5776255707762558
acc:0.5764840182648402,best_acc:0.5776255707762558
acc:0.5787671232876712,best_acc:0.5776255707762558
acc:0.5753424657534247,best_acc:0.5787671232876712
acc:0.5753424657534247,best_acc:0.5787671232876712
acc:0.5730593607305936,best_acc:0.5787671232876712
acc:0.5730593607305936,best_acc:0.5787671232876712
acc:0.5753424657534247,best_acc:0.5787671232876712
acc:0.5753424657534246,best_acc:0.5787671232876712
acc:0.5764840182648402,best_acc:0.5787671232876712
acc:0.5764840182648402,best_acc:0.5787671232876712
acc:0.5764840182648402,best_acc:0.5787671232876712
acc:0.5764840182648402,best_acc:0.5787671232876712
acc:0.5764840182648402,best_acc:0.5787671232876712
TEST:  acc:0.5764840182648402
