acc:0.3051242236024845,best_acc:0
acc:0.37577639751552794,best_acc:0.3051242236024845
acc:0.39829192546583847,best_acc:0.37577639751552794
acc:0.4503105590062112,best_acc:0.39829192546583847
acc:0.4782608695652174,best_acc:0.4503105590062112
acc:0.49068322981366463,best_acc:0.4782608695652174
acc:0.5403726708074534,best_acc:0.49068322981366463
acc:0.5698757763975155,best_acc:0.5403726708074534
acc:0.5892857142857143,best_acc:0.5698757763975155
acc:0.5908385093167703,best_acc:0.5892857142857143
acc:0.6017080745341615,best_acc:0.5908385093167703
acc:0.6040372670807453,best_acc:0.6017080745341615
acc:0.6133540372670807,best_acc:0.6040372670807453
acc:0.6195652173913044,best_acc:0.6133540372670807
acc:0.6226708074534162,best_acc:0.6195652173913044
acc:0.6281055900621118,best_acc:0.6226708074534162
acc:0.6234472049689441,best_acc:0.6281055900621118
acc:0.6211180124223603,best_acc:0.6281055900621118
acc:0.6211180124223603,best_acc:0.6281055900621118
acc:0.6226708074534162,best_acc:0.6281055900621118
acc:0.6265527950310559,best_acc:0.6281055900621118
acc:0.6281055900621118,best_acc:0.6281055900621118
acc:0.6335403726708074,best_acc:0.6281055900621118
acc:0.6335403726708074,best_acc:0.6335403726708074
acc:0.6343167701863354,best_acc:0.6335403726708074
acc:0.6374223602484472,best_acc:0.6343167701863354
acc:0.6358695652173914,best_acc:0.6374223602484472
acc:0.6319875776397516,best_acc:0.6374223602484472
acc:0.6273291925465838,best_acc:0.6374223602484472
acc:0.6304347826086957,best_acc:0.6374223602484472
acc:0.6312111801242236,best_acc:0.6374223602484472
acc:0.6335403726708074,best_acc:0.6374223602484472
acc:0.6358695652173914,best_acc:0.6374223602484472
acc:0.6304347826086956,best_acc:0.6374223602484472
acc:0.6366459627329193,best_acc:0.6374223602484472
acc:0.6343167701863354,best_acc:0.6374223602484472
acc:0.6413043478260869,best_acc:0.6374223602484472
acc:0.6420807453416149,best_acc:0.6413043478260869
acc:0.6482919254658386,best_acc:0.6420807453416149
acc:0.6459627329192547,best_acc:0.6482919254658386
acc:0.6436335403726707,best_acc:0.6482919254658386
acc:0.6436335403726708,best_acc:0.6482919254658386
acc:0.6413043478260869,best_acc:0.6482919254658386
acc:0.6413043478260869,best_acc:0.6482919254658386
acc:0.6350931677018634,best_acc:0.6482919254658386
acc:0.6389751552795031,best_acc:0.6482919254658386
acc:0.6413043478260869,best_acc:0.6482919254658386
acc:0.6413043478260869,best_acc:0.6482919254658386
acc:0.6420807453416149,best_acc:0.6482919254658386
acc:0.6420807453416149,best_acc:0.6482919254658386
acc:0.6413043478260869,best_acc:0.6482919254658386
acc:0.6436335403726708,best_acc:0.6482919254658386
acc:0.6381987577639752,best_acc:0.6482919254658386
acc:0.6343167701863355,best_acc:0.6482919254658386
acc:0.6335403726708075,best_acc:0.6482919254658386
acc:0.6281055900621118,best_acc:0.6482919254658386
acc:0.6242236024844721,best_acc:0.6482919254658386
acc:0.6281055900621118,best_acc:0.6482919254658386
acc:0.6319875776397516,best_acc:0.6482919254658386
acc:0.6327639751552795,best_acc:0.6482919254658386
acc:0.6350931677018634,best_acc:0.6482919254658386
acc:0.6327639751552795,best_acc:0.6482919254658386
acc:0.6350931677018634,best_acc:0.6482919254658386
acc:0.6304347826086957,best_acc:0.6482919254658386
acc:0.6265527950310559,best_acc:0.6482919254658386
acc:0.6296583850931677,best_acc:0.6482919254658386
acc:0.6296583850931677,best_acc:0.6482919254658386
acc:0.6319875776397516,best_acc:0.6482919254658386
acc:0.625,best_acc:0.6482919254658386
acc:0.6319875776397516,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6335403726708075,best_acc:0.6482919254658386
acc:0.6343167701863355,best_acc:0.6482919254658386
acc:0.6319875776397516,best_acc:0.6482919254658386
acc:0.6319875776397516,best_acc:0.6482919254658386
acc:0.6335403726708074,best_acc:0.6482919254658386
acc:0.6327639751552795,best_acc:0.6482919254658386
acc:0.6343167701863355,best_acc:0.6482919254658386
acc:0.6312111801242235,best_acc:0.6482919254658386
acc:0.6335403726708074,best_acc:0.6482919254658386
acc:0.6335403726708075,best_acc:0.6482919254658386
acc:0.6327639751552796,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6350931677018634,best_acc:0.6482919254658386
acc:0.6343167701863355,best_acc:0.6482919254658386
acc:0.6374223602484472,best_acc:0.6482919254658386
acc:0.6374223602484472,best_acc:0.6482919254658386
acc:0.6366459627329193,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
acc:0.6358695652173914,best_acc:0.6482919254658386
TEST:  acc:0.6684782608695652
