acc:0.3175465838509317,best_acc:0
acc:0.4464285714285714,best_acc:0.3175465838509317
acc:0.3734472049689441,best_acc:0.4464285714285714
acc:0.42934782608695654,best_acc:0.4464285714285714
acc:0.4549689440993789,best_acc:0.4464285714285714
acc:0.48214285714285715,best_acc:0.4549689440993789
acc:0.5085403726708074,best_acc:0.48214285714285715
acc:0.547360248447205,best_acc:0.5085403726708074
acc:0.5667701863354038,best_acc:0.547360248447205
acc:0.6032608695652174,best_acc:0.5667701863354038
acc:0.6149068322981366,best_acc:0.6032608695652174
acc:0.6164596273291925,best_acc:0.6149068322981366
acc:0.6195652173913043,best_acc:0.6164596273291925
acc:0.6242236024844721,best_acc:0.6195652173913043
acc:0.6312111801242236,best_acc:0.6242236024844721
acc:0.6343167701863354,best_acc:0.6312111801242236
acc:0.6381987577639752,best_acc:0.6343167701863354
acc:0.6288819875776398,best_acc:0.6381987577639752
acc:0.6281055900621118,best_acc:0.6381987577639752
acc:0.6180124223602484,best_acc:0.6381987577639752
acc:0.6242236024844721,best_acc:0.6381987577639752
acc:0.6226708074534162,best_acc:0.6381987577639752
acc:0.6180124223602484,best_acc:0.6381987577639752
acc:0.6149068322981366,best_acc:0.6381987577639752
acc:0.6079192546583851,best_acc:0.6381987577639752
acc:0.6086956521739131,best_acc:0.6381987577639752
acc:0.6156832298136645,best_acc:0.6381987577639752
acc:0.610248447204969,best_acc:0.6381987577639752
acc:0.6024844720496895,best_acc:0.6381987577639752
acc:0.6086956521739131,best_acc:0.6381987577639752
acc:0.610248447204969,best_acc:0.6381987577639752
acc:0.6125776397515528,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.609472049689441,best_acc:0.6381987577639752
acc:0.6071428571428572,best_acc:0.6381987577639752
acc:0.609472049689441,best_acc:0.6381987577639752
acc:0.610248447204969,best_acc:0.6381987577639752
acc:0.6125776397515528,best_acc:0.6381987577639752
acc:0.6133540372670807,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6156832298136645,best_acc:0.6381987577639752
acc:0.6110248447204969,best_acc:0.6381987577639752
acc:0.6110248447204969,best_acc:0.6381987577639752
acc:0.6055900621118012,best_acc:0.6381987577639752
acc:0.6040372670807453,best_acc:0.6381987577639752
acc:0.6001552795031055,best_acc:0.6381987577639752
acc:0.6024844720496894,best_acc:0.6381987577639752
acc:0.6149068322981366,best_acc:0.6381987577639752
acc:0.6257763975155279,best_acc:0.6381987577639752
acc:0.6242236024844721,best_acc:0.6381987577639752
acc:0.6234472049689441,best_acc:0.6381987577639752
acc:0.6203416149068324,best_acc:0.6381987577639752
acc:0.6195652173913044,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6234472049689441,best_acc:0.6381987577639752
acc:0.6187888198757764,best_acc:0.6381987577639752
acc:0.6156832298136645,best_acc:0.6381987577639752
acc:0.6180124223602484,best_acc:0.6381987577639752
acc:0.6086956521739131,best_acc:0.6381987577639752
acc:0.6118012422360248,best_acc:0.6381987577639752
acc:0.6118012422360248,best_acc:0.6381987577639752
acc:0.6125776397515528,best_acc:0.6381987577639752
acc:0.6133540372670807,best_acc:0.6381987577639752
acc:0.6149068322981366,best_acc:0.6381987577639752
acc:0.6133540372670807,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6118012422360248,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6110248447204969,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6156832298136646,best_acc:0.6381987577639752
acc:0.6141304347826086,best_acc:0.6381987577639752
acc:0.6164596273291925,best_acc:0.6381987577639752
acc:0.6156832298136646,best_acc:0.6381987577639752
acc:0.6156832298136645,best_acc:0.6381987577639752
acc:0.6164596273291926,best_acc:0.6381987577639752
acc:0.6156832298136645,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6164596273291925,best_acc:0.6381987577639752
acc:0.6133540372670807,best_acc:0.6381987577639752
acc:0.6149068322981366,best_acc:0.6381987577639752
acc:0.6164596273291925,best_acc:0.6381987577639752
acc:0.6172360248447205,best_acc:0.6381987577639752
acc:0.6172360248447205,best_acc:0.6381987577639752
acc:0.6164596273291926,best_acc:0.6381987577639752
acc:0.6172360248447205,best_acc:0.6381987577639752
acc:0.6164596273291926,best_acc:0.6381987577639752
acc:0.6172360248447205,best_acc:0.6381987577639752
acc:0.6180124223602484,best_acc:0.6381987577639752
acc:0.6187888198757764,best_acc:0.6381987577639752
acc:0.6180124223602484,best_acc:0.6381987577639752
acc:0.6187888198757764,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
acc:0.6195652173913043,best_acc:0.6381987577639752
TEST:  acc:0.6498447204968945
