acc:0.20108695652173914,best_acc:0
acc:0.05124223602484472,best_acc:0.20108695652173914
acc:0.10559006211180123,best_acc:0.20108695652173914
acc:0.2795031055900621,best_acc:0.20108695652173914
acc:0.3214285714285714,best_acc:0.2795031055900621
acc:0.34782608695652173,best_acc:0.3214285714285714
acc:0.35170807453416153,best_acc:0.34782608695652173
acc:0.358695652173913,best_acc:0.35170807453416153
acc:0.3726708074534162,best_acc:0.358695652173913
acc:0.3781055900621118,best_acc:0.3726708074534162
acc:0.3804347826086957,best_acc:0.3781055900621118
acc:0.3858695652173913,best_acc:0.3804347826086957
acc:0.38509316770186336,best_acc:0.3858695652173913
acc:0.38664596273291924,best_acc:0.3858695652173913
acc:0.3866459627329193,best_acc:0.38664596273291924
acc:0.3889751552795031,best_acc:0.3866459627329193
acc:0.390527950310559,best_acc:0.3889751552795031
acc:0.3889751552795031,best_acc:0.390527950310559
acc:0.3889751552795031,best_acc:0.390527950310559
acc:0.390527950310559,best_acc:0.390527950310559
acc:0.38431677018633537,best_acc:0.390527950310559
acc:0.38431677018633537,best_acc:0.390527950310559
acc:0.38354037267080743,best_acc:0.390527950310559
acc:0.3889751552795031,best_acc:0.390527950310559
acc:0.390527950310559,best_acc:0.390527950310559
acc:0.3913043478260869,best_acc:0.390527950310559
acc:0.3889751552795031,best_acc:0.3913043478260869
acc:0.3889751552795031,best_acc:0.3913043478260869
acc:0.3951863354037267,best_acc:0.3913043478260869
acc:0.39285714285714285,best_acc:0.3951863354037267
acc:0.39363354037267084,best_acc:0.3951863354037267
acc:0.3944099378881988,best_acc:0.3951863354037267
acc:0.3920807453416149,best_acc:0.3951863354037267
acc:0.3951863354037267,best_acc:0.3951863354037267
acc:0.3944099378881988,best_acc:0.3951863354037267
acc:0.39596273291925466,best_acc:0.3951863354037267
acc:0.3990683229813664,best_acc:0.39596273291925466
acc:0.3998447204968944,best_acc:0.3990683229813664
acc:0.3998447204968944,best_acc:0.3998447204968944
acc:0.4045031055900621,best_acc:0.3998447204968944
acc:0.40217391304347827,best_acc:0.4045031055900621
acc:0.40062111801242234,best_acc:0.4045031055900621
acc:0.4045031055900621,best_acc:0.4045031055900621
acc:0.4045031055900621,best_acc:0.4045031055900621
acc:0.406055900621118,best_acc:0.4045031055900621
acc:0.4076086956521739,best_acc:0.406055900621118
acc:0.4045031055900621,best_acc:0.4076086956521739
acc:0.40372670807453415,best_acc:0.4076086956521739
acc:0.40139751552795033,best_acc:0.4076086956521739
acc:0.40139751552795033,best_acc:0.4076086956521739
acc:0.40217391304347827,best_acc:0.4076086956521739
acc:0.40139751552795033,best_acc:0.4076086956521739
acc:0.40139751552795033,best_acc:0.4076086956521739
acc:0.40062111801242234,best_acc:0.4076086956521739
acc:0.40062111801242234,best_acc:0.4076086956521739
acc:0.4006211180124224,best_acc:0.4076086956521739
acc:0.40139751552795033,best_acc:0.4076086956521739
acc:0.4006211180124224,best_acc:0.4076086956521739
acc:0.3998447204968944,best_acc:0.4076086956521739
