acc:0.2785388127853881,best_acc:0
acc:0.2831050228310502,best_acc:0.2785388127853881
acc:0.2659817351598174,best_acc:0.2831050228310502
acc:0.2442922374429224,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.24771689497716892,best_acc:0.2831050228310502
acc:0.24771689497716892,best_acc:0.2831050228310502
acc:0.2545662100456621,best_acc:0.2831050228310502
acc:0.2545662100456621,best_acc:0.2831050228310502
acc:0.2545662100456621,best_acc:0.2831050228310502
acc:0.2545662100456621,best_acc:0.2831050228310502
acc:0.2545662100456621,best_acc:0.2831050228310502
acc:0.24771689497716892,best_acc:0.2831050228310502
acc:0.24771689497716892,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.23972602739726026,best_acc:0.2831050228310502
acc:0.24315068493150682,best_acc:0.2831050228310502
acc:0.24315068493150682,best_acc:0.2831050228310502
acc:0.24315068493150682,best_acc:0.2831050228310502
acc:0.24315068493150682,best_acc:0.2831050228310502
acc:0.2636986301369863,best_acc:0.2831050228310502
acc:0.2808219178082192,best_acc:0.2831050228310502
acc:0.3025114155251142,best_acc:0.2831050228310502
acc:0.3025114155251142,best_acc:0.3025114155251142
acc:0.3242009132420091,best_acc:0.3025114155251142
acc:0.33333333333333337,best_acc:0.3242009132420091
acc:0.3481735159817352,best_acc:0.33333333333333337
acc:0.35844748858447484,best_acc:0.3481735159817352
acc:0.36757990867579904,best_acc:0.35844748858447484
acc:0.3812785388127854,best_acc:0.36757990867579904
acc:0.386986301369863,best_acc:0.3812785388127854
acc:0.3926940639269406,best_acc:0.386986301369863
acc:0.39840182648401823,best_acc:0.3926940639269406
acc:0.4178082191780822,best_acc:0.39840182648401823
acc:0.42579908675799083,best_acc:0.4178082191780822
acc:0.4315068493150685,best_acc:0.42579908675799083
acc:0.44406392694063923,best_acc:0.4315068493150685
acc:0.44406392694063923,best_acc:0.44406392694063923
acc:0.4474885844748858,best_acc:0.44406392694063923
acc:0.454337899543379,best_acc:0.4474885844748858
acc:0.45662100456621,best_acc:0.454337899543379
acc:0.45319634703196343,best_acc:0.45662100456621
acc:0.4554794520547945,best_acc:0.45662100456621
acc:0.46803652968036524,best_acc:0.45662100456621
acc:0.4748858447488584,best_acc:0.46803652968036524
acc:0.48059360730593603,best_acc:0.4748858447488584
acc:0.48287671232876717,best_acc:0.48059360730593603
acc:0.4828767123287671,best_acc:0.48287671232876717
acc:0.4840182648401826,best_acc:0.48287671232876717
acc:0.4931506849315068,best_acc:0.4840182648401826
acc:0.5057077625570776,best_acc:0.4931506849315068
acc:0.5,best_acc:0.5057077625570776
acc:0.4931506849315068,best_acc:0.5057077625570776
acc:0.4942922374429224,best_acc:0.5057077625570776
acc:0.49543378995433784,best_acc:0.5057077625570776
acc:0.4965753424657534,best_acc:0.5057077625570776
acc:0.5011415525114156,best_acc:0.5057077625570776
acc:0.5,best_acc:0.5057077625570776
acc:0.502283105022831,best_acc:0.5057077625570776
acc:0.504566210045662,best_acc:0.5057077625570776
acc:0.5045662100456622,best_acc:0.5057077625570776
acc:0.5011415525114156,best_acc:0.5057077625570776
acc:0.5022831050228311,best_acc:0.5057077625570776
acc:0.5057077625570776,best_acc:0.5057077625570776
acc:0.5079908675799087,best_acc:0.5057077625570776
acc:0.5091324200913242,best_acc:0.5079908675799087
acc:0.5125570776255708,best_acc:0.5091324200913242
acc:0.5091324200913242,best_acc:0.5125570776255708
acc:0.5057077625570776,best_acc:0.5125570776255708
acc:0.5091324200913242,best_acc:0.5125570776255708
acc:0.5159817351598174,best_acc:0.5125570776255708
acc:0.5262557077625571,best_acc:0.5159817351598174
acc:0.5251141552511416,best_acc:0.5262557077625571
acc:0.5273972602739726,best_acc:0.5262557077625571
acc:0.526255707762557,best_acc:0.5273972602739726
acc:0.5228310502283106,best_acc:0.5273972602739726
acc:0.523972602739726,best_acc:0.5273972602739726
acc:0.5273972602739726,best_acc:0.5273972602739726
acc:0.5285388127853881,best_acc:0.5273972602739726
acc:0.5285388127853882,best_acc:0.5285388127853881
acc:0.5331050228310502,best_acc:0.5285388127853882
acc:0.5319634703196348,best_acc:0.5331050228310502
acc:0.5285388127853881,best_acc:0.5331050228310502
acc:0.5296803652968036,best_acc:0.5331050228310502
acc:0.5296803652968036,best_acc:0.5331050228310502
acc:0.5296803652968036,best_acc:0.5331050228310502
acc:0.5285388127853882,best_acc:0.5331050228310502
acc:0.5319634703196348,best_acc:0.5331050228310502
acc:0.5319634703196348,best_acc:0.5331050228310502
acc:0.5319634703196348,best_acc:0.5331050228310502
acc:0.5308219178082192,best_acc:0.5331050228310502
acc:0.5273972602739726,best_acc:0.5331050228310502
acc:0.5308219178082192,best_acc:0.5331050228310502
acc:0.5308219178082192,best_acc:0.5331050228310502
acc:0.5296803652968036,best_acc:0.5331050228310502
acc:0.5296803652968036,best_acc:0.5331050228310502
acc:0.5285388127853881,best_acc:0.5331050228310502
TEST:  acc:0.5171232876712328
