acc:0.2317351598173516,best_acc:0
acc:0.0684931506849315,best_acc:0.2317351598173516
acc:0.033105022831050226,best_acc:0.2317351598173516
acc:0.0273972602739726,best_acc:0.2317351598173516
acc:0.0273972602739726,best_acc:0.2317351598173516
acc:0.0273972602739726,best_acc:0.2317351598173516
acc:0.0273972602739726,best_acc:0.2317351598173516
acc:0.0273972602739726,best_acc:0.2317351598173516
acc:0.045662100456621,best_acc:0.2317351598173516
acc:0.06621004566210045,best_acc:0.2317351598173516
acc:0.1324200913242009,best_acc:0.2317351598173516
acc:0.1952054794520548,best_acc:0.2317351598173516
acc:0.2054794520547945,best_acc:0.2317351598173516
acc:0.2089041095890411,best_acc:0.2317351598173516
acc:0.22945205479452052,best_acc:0.2317351598173516
acc:0.2773972602739726,best_acc:0.2317351598173516
acc:0.3264840182648402,best_acc:0.2773972602739726
acc:0.3789954337899543,best_acc:0.3264840182648402
acc:0.4029680365296804,best_acc:0.3789954337899543
acc:0.4189497716894977,best_acc:0.4029680365296804
acc:0.4360730593607306,best_acc:0.4189497716894977
acc:0.4463470319634703,best_acc:0.4360730593607306
acc:0.478310502283105,best_acc:0.4463470319634703
acc:0.4851598173515982,best_acc:0.478310502283105
acc:0.4931506849315069,best_acc:0.4851598173515982
acc:0.5,best_acc:0.4931506849315069
acc:0.4942922374429224,best_acc:0.5
acc:0.4977168949771689,best_acc:0.5
acc:0.49885844748858443,best_acc:0.5
acc:0.5,best_acc:0.5
acc:0.5022831050228311,best_acc:0.5
acc:0.49885844748858443,best_acc:0.5022831050228311
acc:0.5,best_acc:0.5022831050228311
acc:0.4988584474885845,best_acc:0.5022831050228311
acc:0.4965753424657534,best_acc:0.5022831050228311
acc:0.4942922374429224,best_acc:0.5022831050228311
acc:0.49200913242009137,best_acc:0.5022831050228311
acc:0.49200913242009137,best_acc:0.5022831050228311
acc:0.4908675799086758,best_acc:0.5022831050228311
acc:0.4931506849315068,best_acc:0.5022831050228311
acc:0.4931506849315069,best_acc:0.5022831050228311
acc:0.497716894977169,best_acc:0.5022831050228311
acc:0.5034246575342466,best_acc:0.5022831050228311
acc:0.504566210045662,best_acc:0.5034246575342466
acc:0.5057077625570776,best_acc:0.504566210045662
acc:0.5034246575342466,best_acc:0.5057077625570776
acc:0.504566210045662,best_acc:0.5057077625570776
acc:0.5057077625570776,best_acc:0.5057077625570776
acc:0.504566210045662,best_acc:0.5057077625570776
acc:0.504566210045662,best_acc:0.5057077625570776
acc:0.5057077625570776,best_acc:0.5057077625570776
acc:0.5079908675799087,best_acc:0.5057077625570776
acc:0.5079908675799086,best_acc:0.5079908675799087
acc:0.5079908675799086,best_acc:0.5079908675799087
acc:0.5125570776255708,best_acc:0.5079908675799087
acc:0.5148401826484018,best_acc:0.5125570776255708
acc:0.5125570776255708,best_acc:0.5148401826484018
acc:0.5114155251141552,best_acc:0.5148401826484018
acc:0.5091324200913242,best_acc:0.5148401826484018
acc:0.5114155251141552,best_acc:0.5148401826484018
acc:0.5136986301369864,best_acc:0.5148401826484018
acc:0.5171232876712328,best_acc:0.5148401826484018
acc:0.5205479452054795,best_acc:0.5171232876712328
acc:0.5182648401826484,best_acc:0.5205479452054795
acc:0.5182648401826484,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5182648401826484,best_acc:0.5205479452054795
acc:0.5182648401826484,best_acc:0.5205479452054795
acc:0.519406392694064,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5159817351598173,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5182648401826484,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5171232876712328,best_acc:0.5205479452054795
acc:0.5159817351598174,best_acc:0.5205479452054795
TEST:  acc:0.5456621004566211
